# this is a standard expression file, modified slightly from the McClean Lab isoforms.fpkm_tracking file from Phytozome
#
# 1. source name, PMID, geo, bioProject, sra
McClean Lab Phaseolus vulgaris Expression Data				
# 2. url
https://www.ag.ndsu.edu/plantsciences/people/faculty/mcclean
# 3. description
This is an unpublished expression atlas from the McClean lab at North Dakota State.
# 4. expression unit
FPKM
# 5. number of samples
11
# 6. Sample name and description in same order as the columns (adjusted from buggy version on site)
1	FB	Flower buds
2	YP	Young pods
3	YT	Young trifoliates
4	FL	Flowers
5	S10	Stem 10
6	N	Nodules
7	R19	Root 19
8	S19	Stem 19
9	GMP	Green mature pods
10	L	Leaves
11	R10	Root 10
# 7. expression data
#gene_id	flower_buds_FPKM	young_pods_FPKM	young_trifoliates_FPKM	flowers_FPKM	stem_10_FPKM	nodules_FPKM	root_19_FPKM	stem_19_FPKM	green_mature_pods_FPKM	leaves_FPKM	root_10_FPKM
Phvul.002G320800	35.6186	0.772951	0.501648	8.92092	0.909295	0.257941	0.350423	0.686336	0.856871	0	0.923775
Phvul.002G264000	1.53563	1.84496	0.56747	0.926823	0.839721	0.517333	0.335165	0.510919	1.40467	0.344036	0.682225
Phvul.002G130500	0.567058	1.00503	0.867921	0.454134	0.602711	1.23125E-05	4.69733E-05	0.722697	1.39826	1.90093	0.0113679
Phvul.002G192200	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G082200	0.260543	0.380939	0.981442	0.191608	0.183376	3.8986	0.469012	0.363683	0.125759	0.223945	0.173003
Phvul.002G299900	6.84727	9.25082	19.7778	7.74382	8.4412	1.72012	1.73554	9.76668	7.34101	40.4943	1.11813
Phvul.002G278600	0.311457	19.9849	0	0.333846	0	0	0	0	0	0	0
Phvul.002G123900	53.6099	5.5841	12.0802	109.81	15.3782	2.40238	9.17263	19.6546	3.21739	7.23928	8.44128
Phvul.002G215000	0.810972	0.833242	0.831848	1.70282	0.226839	1.37045	1.92679	0.539139	2.50219	0.116289	0.224181
Phvul.002G026400	30.7879	10.5522	6.60659	1790.76	3.21662	2.00138	3.94163	4.29903	12.3539	8.23091	4.98619
Phvul.002G163700	8.45493	1.59622	5.18662	10.6265	2.15875	4.43501	2.43868	2.79582	6.24776	7.39313	1.05147
Phvul.002G046000	0.03981	0.329598	0.0551427	0.314155	0.112498	0	0	0.150724	0	0	0.0960551
Phvul.002G321300	22.9947	22.1858	13.9028	37.9217	19.848	13.9262	18.0607	23.9456	28.9296	14.9572	21.6626
Phvul.002G224000	1.81178	2.35952	1.68718	2.15502	0.89732	2.47476	1.07202	1.00392	1.5929	0.627793	0.897052
Phvul.002G015300	4.60335	22.325	11.9584	6.83162	9.67641	5.8707	11.1293	11.1192	0.0480949	2.00683	16.5945
Phvul.002G068900	22.0997	17.9937	15.7585	18.5058	20.3169	24.0966	16.6249	24.7772	11.4175	17.176	20.2226
Phvul.002G042200	2.33978	4.02112	1.43977	1.64744	1.05991	1.87087	3.12626	2.91522	1.77329	2.81491	2.66335
Phvul.002G124500	10.2871	8.53471	11.7526	27.0041	9.43859	2.44037	4.2159	18.0105	3.58005	11.8748	1.95033
Phvul.002G145800	14.4695	24.2177	17.8331	11.523	19.051	14.516	12.9156	21.9007	22.8848	15.8324	16.6556
Phvul.002G244800	0	9.69546E-07	0	0	0	0.632901	0	0	0	0.000001336	0.0349323
Phvul.002G244800	0	0.0297909	0	0	0.0559353	3.63799	0.179864	0.367154	0	0.110218	0
Phvul.002G053400	0.165541	0.0369765	0.207161	0	0	0.0640627	0.0458411	0.0424578	0	0.536893	0
Phvul.002G303300	32.123	12.474	13.4843	19.5019	13.7216	9.56592	1.86989	10.6391	17.7853	17.4917	3.74647
Phvul.002G303300	4.72405	5.02697	7.97926	4.32567	4.77858	3.65451	0.160562	2.51885	3.6275	15.0349	2.57223
Phvul.002G303300	27.9064	22.2881	23.7506	17.437	19.1136	6.11449	11.3821	17.5031	16.0071	26.2434	6.89092
Phvul.002G305900	4.43271	0.273151	0.736593	6.23445	1.26638	1.38858	0.323096	0.0153316	3.43733	2.55701	1.83578
Phvul.002G305900	46.8596	26.5348	23.7672	54.8658	37.0445	23.668	31.0884	41.729	31.1196	36.0456	35.9568
Phvul.002G214500	2.17153	0.0417177	0.979659	0.372454	0.0379188	0	0.0250923	0.340835	0	0.454187	0.0783164
Phvul.002G294000	0	0	0	0.283078	0	0	0	0	0	0.770376	0
Phvul.002G332900	0.0677396	0.140681	0.104676	0.0808097	0.180489	0.240122	0.192118	0.0603181	0.310584	0.0984639	0.0985636
Phvul.002G245800	53.0162	71.5715	32.5235	36.6243	48.7988	50.3744	53.3235	51.0492	35.2917	36.3377	73.691
Phvul.002G302200	0.341632	0.0473628	0.0648602	0.101586	0	0.0196509	0	0.0655101	0.0333229	0.0218572	0.0152337
Phvul.002G165200	0.0645986	0	0	0	0.0620519	0	0.0414557	0.0370393	0	0.127263	0
Phvul.002G131300	14.5889	8.8594	6.41489	18.292	11.8973	8.31949	7.82007	11.1696	22.0238	12.0699	13.2299
Phvul.002G011700	0.611546	0	0	4.65377	0	0	0	0	3.17843E-06	0.000007468	0
Phvul.002G011700	0.983589	0	0	0.580254	0	0	0	0	0.0266017	0.0824677	0
Phvul.002G191000	0.411656	0.648705	0.462149	0.319018	0.312626	0.863969	0.539105	0.308447	0.678809	0.440067	0.499667
Phvul.002G274500	6.90467	18.1283	12.2823	32.3292	21.0888	6.84279	16.9989	25.03	54.2735	21.5276	15.1699
Phvul.002G138700	3.36789	2.57777	4.28854	2.83658	3.74931	4.85374	3.96907	2.74106	3.90032	8.09734	3.42961
Phvul.002G143000	0.959877	2.94245	1.47841	2.84519	3.35909	8.04511	7.8502	6.32716	4.01534	0.102216	13.6118
Phvul.002G053000	0.63791	1.36007	2.7	0.106444	0.785432	0.176459	0.145329	1.19899	0.58911	0.514087	0.154919
Phvul.002G255900	8.92996	6.90724	3.68988	16.839	13.815	6.28532	10.7775	13.919	15.6286	4.51322	12.3641
Phvul.002G318600	7.6595	12.0525	16.6825	7.79708	11.3759	14.7792	12.0727	7.27751	13.4813	29.1747	10.5921
Phvul.002G058400	1.0487	0.386961	1.48401	0.414618	0.877736	1.36362	1.81364	0.585468	0.863963	1.01759	0.861587
Phvul.002G084400	1.90083	7.16604	7.54557	2.50063	8.24417	11.6886	17.1659	10.2146	5.05133	3.62315	13.271
Phvul.002G270700	1.14709	7.93524	0.147857	12.4313	0.550081	2.91064	2.15279	0.509983	41.2599	0.981651	2.59671
Phvul.002G082300	0.90549	1.36533	1.13684	3.27069	1.74332	4.12242	5.27063	7.0429	12.1537	0.335425	1.48761
Phvul.002G078400	1.64159	4.49381	10.4319	1.32821	4.54784	1.16647	2.48687	1.8961	3.54562	17.7881	2.07432
Phvul.002G076400	0.243198	0.00745644	1.86747	0.0657447	1.10259	3.2263	9.76205	0.123078	0.000711674	10.7085	49.0795
Phvul.002G159200	1.04853	0.622152	1.17389	0.23203	2.68414	0.36416	1.69945	2.51423	0.0433322	1.72438	1.60327
Phvul.002G322900	2.23512	5.75555	7.02116	1.99184	1.9883	0.418813	0.394085	1.67318	0.612521	12.2714	1.19883
Phvul.002G012300	14.8316	99.8382	42.1357	28.5952	86.1757	103.398	107.553	149.978	1.16401	13.0272	57.874
Phvul.002G227900	5.74373	5.11616	4.26057	4.54495	4.34929	7.79445	5.79768	3.98996	5.72834	5.35547	5.2722
Phvul.002G109700	130.564	138.005	54.0298	70.019	118.442	77.0747	73.5607	110.154	69.5808	54.8206	100.884
Phvul.002G179200	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G071300	51.0121	48.0473	24.9398	42.1109	31.4037	23.6964	21.3354	36.4259	35.3766	28.9983	26.3292
Phvul.002G071300	28.861	16.5727	9.11839	22.5831	19.6258	16.0823	13.994	23.4462	15.365	12.0166	14.7067
Phvul.002G013100	5.32878	5.7929	5.67761	3.44391	7.10561	4.17989	4.60548	6.49214	5.72315	8.39519	5.4046
Phvul.002G179400	0.522881	0	11.7839	2.2209	0.371542	1.05191	0	0.45871	0	141.724	0
Phvul.002G219400	33.7214	39.5809	13.2193	19.2984	21.1752	15.0454	12.7301	20.9223	13.0231	7.76309	19.2375
Phvul.002G100500	17.733	4.1975	3.06798	6.08393	45.7632	53.9891	41.1609	18.1022	3.09971	1.35595	20.1231
Phvul.002G129300	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G061900	0.715641	0.103713	0.0989715	1.59088	2.09037	1.98519	7.54484	0.329763	0	0.845998	145.948
Phvul.002G021300	1.26713	1.57277	1.01854	1.8005	2.13398	2.51591	1.7335	0.342141	2.65619	1.44029	1.73704
Phvul.002G021300	1.11325	2.75556	2.68295	0.86327	1.86453	1.17809	2.14297	2.8084	6.23291	1.07976	1.15147
Phvul.002G021300	0.556778	1.23411	0.268708	0.757351	0.893058	0.428061	0.447269	0.281418	1.48937	0	1.08477
Phvul.002G243200	25.0394	14.7381	0.0411323	13.2849	0	0	0.0687921	0	9.82714	0.165485	0.113685
Phvul.002G016800	38.6108	32.307	58.3308	116.534	37.6335	33.1987	17.4146	19.6521	77.7028	170.244	11.3472
Phvul.002G065300	0.353953	0.747453	1.72196	0.402434	0.768247	1.93849	0.816733	0.542587	2.20985	1.26448	0.411612
Phvul.002G037300	0.33742	0.215715	0.292857	0	0.440224	0.597659	0.696963	0.319818	0.226725	0.258343	0.154926
Phvul.002G245200	0	2.54127E-05	2.58944E-05	0.00000442	1.34518	0.00338405	0.87413	3.6738	0.14064	0	2.63962
Phvul.002G245200	1.86683	1.41858	1.81917	0.136697	4.25433	1.06435	2.5072	1.66461	8.39612E-05	2.16738	2.53084
Phvul.002G265900	3.76307	11.3329	6.33879	6.33525	9.23578	15.0441	10.9805	7.65955	8.59837	7.13372	14.0743
Phvul.002G010600	6.95621	6.25199	6.08888	3.87114	6.48497	4.31262	7.17929	8.43138	8.3816	5.36369	6.23918
Phvul.002G060000	1.36145	4.92056	3.23526	5.12071	6.06945	1.34091	3.18052	8.42326	4.5797	3.76598	3.84832
Phvul.002G118900	91.7264	39.3109	9.91088	73.4056	39.5121	3.74624	3.30553	43.6768	83.0647	0.823317	2.67737
Phvul.002G266300	1.59234	3.07136	6.46177	1.07849	5.24634	5.18803	6.06747	3.20106	9.67567	7.45819	6.82643
Phvul.002G073300	0.162625	1.01875	0	0	0.217344	1.14465	2.4192	0.0445211	0.202999	0.144954	1.14994
Phvul.002G310300	1.46065	0	3.4351	0.723163	2.64816	2.11842	1.60996	2.53744	3.93481	4.62556	1.72488
Phvul.002G310300	1.55919	2.98056	1.38254	0.844884	1.4043	2.32606	1.89503	1.18677	2.33116	4.46284	2.29176
Phvul.002G307000	0.21374	0.892121	1.57401	0.860509	2.11144	1.54735	3.34719	2.94237	0.783902	0.858189	1.44142
Phvul.002G045900	0	0.212389	0.578567	0.115331	4.29288	0.81718	1.49732	5.78605	4.47463	1.52175	0.77386
Phvul.002G246900	18.475	10.2497	9.20514	13.7812	7.49985	11.2483	7.93866	7.96554	6.67913	10.1075	5.78238
Phvul.002G246900	0.0209517	0.232334	0.147558	0.0228608	0.0024303	0.104696	0.194154	0.00271835	0.0586915	0.341639	0.259116
Phvul.002G215800	44.638	41.6303	17.6986	31.9041	32.0891	41.2739	32.9391	32.8049	22.0717	16.5627	51.4867
Phvul.002G065700	0.337477	0.0859339	0.0296978	0.429719	0.101186	0.123725	0.285802	0.543381	0.327811	0.0392284	0.0286868
Phvul.002G031300	0	0	0	0	2.35105	2.47009	3.11062	6.7838	0	0	0.322372
Phvul.002G123300	5.83733	7.52495	13.5949	2.16494	5.71385	11.4802	6.51659	4.82412	2.30579	29.2414	5.10277
Phvul.002G123300	0.528907	2.26802	2.59752	0.609207	0.914335	2.9274	1.40076	3.25551	1.09652	5.94805	0.685417
Phvul.002G300300	33.4273	33.1801	24.88	55.0779	23.1891	47.5704	57.6358	55.6743	88.1627	24.7756	26.2264
Phvul.002G106600	29.3662	24.0897	20.0531	16.12	19.7844	13.4637	17.1692	28.3128	10.8321	14.9077	14.1162
Phvul.002G106600	14.7505	18.5641	16.4665	14.4232	12.875	17.3894	14.4688	17.9756	12.7261	16.2097	14.2587
Phvul.002G005900	0.0417035	0	0	0	0.190924	2.47562	2.79358	0.045273	0	0	10.2817
Phvul.002G008900	0.0391623	0	0	0.22035	0.0746982	0.0514258	0.0720108	0.883087	0.0223291	0.0376306	0.0242972
Phvul.002G212200	12.3105	43.8138	1382.54	9.05226	22.4682	0.0574913	0	33.4935	0.738829	716.044	0.320895
Phvul.002G030300	5.78883	10.0079	13.3046	4.83806	14.5892	11.6218	10.7372	12.3684	19.4888	16.7505	12.4384
Phvul.002G250000	9.40664	6.20165	9.04326	8.33437	9.61898	27.6996	34.8943	9.03391	17.0343	13.6729	22.983
Phvul.002G252100	2.16375	1.03853	0.632597	3.76915	0.553862	3.67806	3.64235	0.904169	0.290921	0.0280749	6.99181
Phvul.002G076100	0	60.1214	2.05689	0	31.8241	5.67327	50.6392	151.246	301.678	4.94906	3.74303
Phvul.002G189800	32.7576	32.0586	25.9959	16.8086	19.2899	20.3693	13.1726	18.4503	16.2592	28.3362	17.034
Phvul.002G223200	79.1282	98.1474	52.3309	80.9646	58.7354	85.9145	57.0241	69.4463	46.6172	53.9865	56.9202
Phvul.002G066200	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G153800	13.8399	13.9091	7.5203	10.9597	6.20285	8.33308	8.12853	8.05434	6.55486	6.75633	9.56725
Phvul.002G332000	13.0123	19.179	9.80772	21.0198	3.69142	6.98106	5.29592	10.4551	26.8147	12.1523	5.65776
Phvul.002G011100	0	0	0	0	0	0.404296	0	0	0	0	0
Phvul.002G180100	15.3419	19.9397	8.52628	7.66552	13.3141	13.2982	9.93899	13.9092	14.6509	8.01044	11.4797
Phvul.002G330800	2.69382	6.56617	3.58978	1.38578	6.98217	4.16155	4.76138	6.02072	1.52166	6.76997	3.96415
Phvul.002G270100	0.703499	2.91195	3.91214	0.545096	2.83049	4.36595	4.05643	2.50337	1.9056	2.50666	4.96401
Phvul.002G297800	1.63872	1.09573	1.34382	0.930788	0.868295	3.69508	1.31259	0.813962	2.93941	1.58073	1.3842
Phvul.002G190700	25.731	20.7811	21.0803	26.5214	52.9567	16.476	30.5523	45.8124	49.6901	21.5428	41.7332
Phvul.002G156800	3.41529	6.94629	3.41466	6.77142	10.4743	7.07084	22.9514	13.0019	15.4202	2.48829	22.9679
Phvul.002G079300	13.1202	9.5503	16.3952	14.2551	12.8457	6.89724	7.55011	12.7402	10.4157	35.9644	6.2709
Phvul.002G007100	0.0505485	0	8.14991	0.144249	0.717129	0	0	0.776675	0	1.42369	0
Phvul.002G293000	1.67223	1.42733	1.00018	40.7847	0.964521	11.0207	24.1566	1.38274	7.43423	1.28845	13.1837
Phvul.002G073900	1.75636	2.14899	3.96511	1.42591	0.38125	0.370969	0.24083	1.16768	3.0093	5.37391	0.226818
Phvul.002G032200	24.7825	10.64	10.7554	54	11.6419	14.5035	14.6764	15.1179	9.51711	14.2186	11.878
Phvul.002G128000	4.49745	10.8815	13.1567	6.23821	19.4058	10.9224	15.0693	18.3607	17.8696	14.1663	17.4947
Phvul.002G128000	1.47515	1.55756	2.66281	1.04295	5.57293	2.46807	3.85805	4.11894	3.45607	2.46037	2.96251
Phvul.002G232000	3.38478	0.946731	0.318661	1.16975	1.99081	2.38203	0.94622	1.17591	0.068894	0.527468	0.522735
Phvul.002G053200	0.835154	1.291	1.66644	1.21731	2.10987	12.2917	5.32194	1.2857	4.72732	2.91457	3.77757
Phvul.002G113300	0.0879432	0	0	0	0	0	0	0	0	0	0.0570425
Phvul.002G101900	4.33187	4.51136	3.17036	2.34962	3.82387	6.94871	7.04492	3.27884	5.87976	3.13035	5.13272
Phvul.002G219000	1.66823	4.61344	8.68236	1.852	4.22372	6.52909	6.66982	3.63021	10.3023	6.07404	7.74105
Phvul.002G286400	0.0907138	0.459861	0.368288	0.243079	3.27704	1.69632	2.86892	5.94804	0.0900432	0.102067	2.08718
Phvul.002G160900	1.34447	8.80868	4.0361	13.5571	6.44918	5.22644	11.992	11.5797	5.16949	1.04148	8.80604
Phvul.002G117800	64.5803	16.527	21.882	28.3021	9.5461	29.1394	16.8837	12.8272	5.39242	10.4772	16.559
Phvul.002G314200	121.947	124.356	72.3734	14.9608	99.3565	24.9312	26.0677	74.4298	15.6114	16.9582	36.3953
Phvul.002G267300	0	0.0184884	0	0.0197079	0	0.738938	0.152867	0.0209245	0.0107519	0	0
Phvul.002G228100	20.6057	0.119201	0	17.2402	0	0.114508	0.129609	0	0.0606439	1.24429	0.123411
Phvul.002G172500	8.44174	1.84696	3.58045	0.643366	9.82363	2.84134	7.39621	9.7043	0.044772	5.76218	12.0495
Phvul.002G002800	1.95551	3.64987	11.611	3.64858	6.23817	4.68497	5.2724	5.76546	7.29251	10.1264	3.94604
Phvul.002G116500	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G026600	8.65567	5.86514	4.68707	8.1	4.6289	3.59942	5.55728	6.98247	6.02074	1.75797	5.73997
Phvul.002G034000	1.7023	0.738143	0	1.91095	0	0.998818	2.01664	0.679776	1.43805	2.11743	3.6206
Phvul.002G034000	13.6768	10.7969	8.26534	6.89959	15.9185	10.6557	12.0483	11.9893	16.5992	11.5849	11.6529
Phvul.002G292400	0.896613	0.205291	2.5342	0.416772	0.77256	0.0193156	0.0831501	7.59951E-05	0.913818	7.89774	0.000024026
Phvul.002G292400	6.78383E-05	8.76911E-05	3.08028E-05	6.87554E-05	0	0.000020283	2.80059E-05	0.638326	0	4.10327	0.118672
Phvul.002G325700	5.43048	1.02474	1.74545	1.19651	1.81236	2.94719	4.14253	1.98621	1.13606	1.3597	3.82448
Phvul.002G192600	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G059800	4.37498	4.22654	13.0252	4.44035	4.19763	1.14325	2.0589	6.67758	1.17398	4.87552	1.99557
Phvul.002G298700	33.8189	36.0039	36.9746	25.0138	38.8277	53.064	47.746	49.9579	43.6812	27.8645	43.7902
Phvul.002G184600	0.878261	2.42568	1.56962	7.26469	0.288039	2.77501	5.92904	0.795784	1.37736	2.59496	0.271842
Phvul.002G074200	0.770515	0.165846	0.510693	0.404435	0.194055	0.437825	0.000469866	0.150482	0.066415	0.288854	0.518275
Phvul.002G074200	37.2057	20.9339	26.7526	16.902	12.9903	72.3141	17.0703	18.6331	6.07132	29.5782	15.6902
Phvul.002G074200	0.00183843	0.0132452	0	0.242863	0	0.742112	0.00127175	0.0052715	0.00103714	0.113704	0.00237554
Phvul.002G200200	3.42514	3.46521	0.654009	0.112476	0.0413452	0	0	0.316222	0.244629	0.0375765	0
Phvul.002G297900	681.806	98.1761	84.5898	142.795	55.5137	69.2704	49.5867	59.0253	31.2677	157.857	92.3908
Phvul.002G016200	7.81845	1.67164	5.11136	1.59476	80.2058	7.62051	37.2458	137.208	34.1365	3.32823	23.6566
Phvul.002G035200	30.8447	29.7397	98.7934	41.6093	31.0556	1.91574	2.43132	23.5394	24.6095	250.948	3.07764
Phvul.002G254800	0.13163	0	0	0.0314682	0	0.0118943	0	0	0	0	0.0194568
Phvul.002G081900	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G095600	16.2793	10.501	9.33758	15.4691	12.0894	5.88704	8.12877	10.4787	8.65035	13.3147	10.4006
Phvul.002G267700	57.0573	60.7735	51.1234	55.0087	53.267	51.5491	50.8148	72.0161	71.1122	43.7029	63.0491
Phvul.002G201800	117.271	163.01	16.1131	57.2046	47.7041	9.55596	10.0645	56.889	152.127	6.43964	18.7583
Phvul.002G193800	38.8353	70.3091	39.0511	33.0708	35.1205	19.7436	29.5592	47.6812	70.0393	53.62	33.57
Phvul.002G217700	0	0	0	0	0	0	0	0	0.00862643	0	0
Phvul.002G139800	35.7894	50.0997	21.6872	102.175	32.4357	14.4405	24.0744	21.454	65.8258	25.5306	25.2749
Phvul.002G045700	3.56771	8.02429	15.0782	2.39319	10.7842	12.4405	13.4873	6.87484	20.6452	11.9092	14.8407
Phvul.002G109600	0.528099	0.0442165	0.0595314	1.16886	1.30442	0.0745047	0.255525	2.20821	0.202782	0.468578	0.342592
Phvul.002G327700	0	0.577373	0	0	0	0	0.0565051	0.31271	0.0263655	0.0878142	0
Phvul.002G206900	3.6001	8.0817	5.71203	6.54958	10.9359	6.89511	22.2844	18.0754	13.0592	8.75965	8.35396
Phvul.002G041400	3.16538	4.73123	2.42206	8.67554	7.65182	4.14264	6.04091	8.27742	17.4269	2.86698	2.96407
Phvul.002G236600	14.8898	15.4649	18.9794	15.9526	8.36811	0.607595	2.2551	11.624	16.264	45.4623	0.905592
Phvul.002G130400	0.0275092	0	0	0	0.0240219	0	0	0	0	0	0
Phvul.002G120400	3.7768	3.70606	1.54442	1.58501	3.82794	4.51793	2.15544	2.76786	3.99741	3.86943	1.8908
Phvul.002G155100	1.55548	1.07615	0.377319	0.9577	1.33759	0.897446	1.8265	0.954728	0.470091	0.192984	2.07118
Phvul.002G278200	71.6896	35.4886	43.8345	89.2874	40.1996	33.1677	44.5383	54.4225	76.6594	45.8149	47.5488
Phvul.002G176400	0	0	0	0	0	0	0	0	0	0	0
Phvul.002G079400	31.8767	23.2162	19.0504	7.07922	22.1647	8.59344	7.67446	19.5087	8.66365	17.2443	10.0153
Phvul.002G325600	0.29844	0	0	0	0	0	0	0.171865	0	0	0
Phvul.002G139000	1.9489	4.87623	5.09486	3.82589	2.93776	2.01742	1.51834	2.5425	5.72872	12.6348	2.46214
Phvul.002G139000	0.0395003	0.677711	2.51133	0.072612	1.62768	0.716381	0.878245	0.573864	0.776964	2.88914	0.0376647
Phvul.002G054200	62.153	33.555	26.5158	112.831	19.1449	21.3675	33.336	19.2336	57.3168	30.3684	57.3699
Phvul.002G188900	0	0	0	0.0109964	0	0	0	0	0	0	0
Phvul.002G071900	6.27635	17.1424	39.3191	6.38635	22.4331	42.0399	47.8573	18.5111	35.6718	32.4509	59.5014
Phvul.002G144600	0.586697	0.397422	0	2.09696	0	8.79839	6.86179	0.0237923	0.0495146	0	0.382294
Phvul.002G151200	26.794	0	0	35.0322	0	0	0	0	0	0	0
Phvul.002G072000	0.910932	0.29258	0.603945	0.92879	0.0243058	0.75447	0.910104	0.398389	1.15811	0.236844	1.59537
Phvul.002G073400	6.08395	6.45823	9.82585	6.04314	6.77324	2.6564	3.65185	6.73417	10.084	14.563	3.61941
Phvul.002G331900	45.2959	42.1849	42.4893	139.477	33.8232	21.0415	25.1897	47.5286	88.7208	23.89	14.8115
Phvul.002G188100	1.50619	1.74875	1.42272	2.31162	2.07788	2.04243	4.17324	1.37289	2.81761	1.5767	2.51081
Phvul.002G188100	0.933871	0.621038	0.0552456	0.659666	1.1381	0.0105853	1.64356	1.40809	0.00938657	1.80951	1.13236
Phvul.002G188100	0.139786	0.784611	1.48759	0.0601837	2.45127	2.71846	1.92317	1.5329	3.06797	1.12117	1.53841
Phvul.002G188100	0.00579922	1.41731	0.874339	0.00300353	0.98448	2.55296	0.0871073	1.27122	1.89569	0.124172	0.139341
Phvul.002G276300	2.37434	10.531	6.97574	2.19096	8.05019	3.27791	4.94016	8.49149	0.178294	0.85821	6.02759
Phvul.002G117200	71.626	39.4436	27.0971	163.152	66.2996	15.0785	28.667	52.5397	58.0922	49.9954	33.3435
Phvul.002G219300	5.36997	4.65504	11.1276	9.50011	0.428113	0	0	11.537	0.070339	1.79057	0.0225005
Phvul.002G024700	11.888	7.53818	4.44601	4.96169	15.5841	5.22464	10.1166	15.0644	5.13049	3.48733	15.8573
Phvul.002G024700	2.70254	4.66793	3.36676	1.23649	3.10557	3.72059	2.64091	2.28219	2.9168	3.29703	0.811438
Phvul.002G286200	66.5647	59.6603	18.3186	23.3488	79.9979	28.1534	24.957	56.1067	51.3485	16.6005	30.9258
Phvul.002G185600	6.52312	5.85155	7.83852	4.64413	6.54247	10.1561	6.41966	7.24616	5.53362	11.6133	4.76752
Phvul.002G084200	0.170606	0.727549	2.3475	0.226352	5.11914	3.24149	8.16342	5.80385	0.112257	0.953662	5.26429
Phvul.002G153700	0.0294964	0.146989	0	0	0.349766	0.496921	0	0	0	0.555015	0
Phvul.002G153700	0.921845	0.640457	1.73406	0.532442	0.743778	1.29519	1.332	0.653574	1.71863	2.82046	1.32417
Phvul.002G103000	0.0304576	0.0182963	0	0	0.028359	0.00148031	0.000222223	0.035324	0.00180683	0.00781507	0.000965361
Phvul.002G252000	3.50935	2.21735	1.35123	4.01583	2.03554	2.38211	2.90996	1.88502	2.64449	1.51676	3.14474
Phvul.002G252000	43.5481	28.118	22.106	69.7751	35.7328	31.5531	46.5114	39.1982	45.0249	28.1718	37.9173
Phvul.002G003200	1.15179	6.10391	8.27699	1.59104	5.47127	16.0749	13.0123	6.72313	9.83714	6.76136	9.87849
Phvul.002G003200	1.14599	0.883232	1.9774	3.09248E-05	3.24615	5.02964	4.73776	1.79457	3.00298	1.43476	3.84912
Phvul.002G003200	1.17625	1.12368	1.42654	0.457841	0.943245	1.81001	0.781676	0.608291	2.0313	0.983778	1.01531
Phvul.002G136000	11.9654	14.68	13.2429	12.1304	11.1558	16.647	15.3701	14.8197	17.7704	10.8718	12.523
Phvul.002G030400	0	0	0	0.0761023	0	0.317067	0.600591	0.16657	0	0	0.0962883
Phvul.002G093900	0	0.204501	2.22272	0.202339	0	0.091861	0	0	0.106166	3.44824	0
Phvul.002G063900	0.899045	1.52768	7.85036	1.38327	2.38783	2.80244	3.03407	2.38604	5.81766	14.6905	0.761207
Phvul.002G040500	4.03259	4.59282	7.6399	4.70935	6.99621	4.13281	8.12866	7.65293	8.72081	8.64308	7.89263
Phvul.002G096400	0	0	0.386677	0	0	6.08234E-06	0	0	2.65369E-06	4.28847	0
Phvul.002G096400	0	0	7.00978E-06	0	0	0.0668192	0	0	0.0479854	0	0
Phvul.002G270200	1.47871	2.58645	1.5072	5.78961	9.81849	3.04237	4.90051	8.17153	1.33231	0.921765	2.63913
Phvul.002G064300	13.2476	10.396	5.63411	6.4957	5.92339	5.55522	2.84498	8.60173	8.4663	3.18912	1.88178
Phvul.002G215100	0.724403	1.15685	0.39601	1.60923	0.294752	0.100681	0.12914	0.551108	1.22105	0.310936	0.0708146
Phvul.002G271100	1.70831	2.41568	2.51159	6.59094	3.52042	3.42316	2.16337	2.59775	6.23194	3.639	3.30475
Phvul.002G244600	1.21901	2.521	6.01892	1.0457	4.08148	6.17789	6.19505	3.05602	7.37318	8.89455	4.54894
Phvul.002G316200	0.0588773	0.425193	1.12396	0.0377487	0.0686162	0.839825	0.67495	0.250582	0.120442	0.447015	0.649486
Phvul.002G034300	5.13778	8.03277	13.38	2.7755	10.178	8.78579	9.78904	10.4397	7.21167	7.85328	7.06306
Phvul.002G305000	0.0449502	0.0226148	0.0919613	0.02423	0.0846236	0.0189941	0.104727	0.0744007	0	0	0.423678
Phvul.002G061000	1.47522E-05	0.257575	0.243615	0.149066	1.32352	0.0270539	0.58707	0.700063	0.0134101	1.77962	0.253103
Phvul.002G061000	0.44921	0	0.869453	0	0	0.192829	0	0.15432	2.54041E-06	0.25899	0.418045
Phvul.002G253200	10.3634	20.2488	8.59559	86.1677	17.3312	11.1479	16.1009	13.7046	27.4356	13.4133	17.7236
Phvul.002G210300	2.88089	4.03331	2.5031	1.58127	3.26746	2.20608	1.61347	4.97837	0.641068	3.40589	1.8531
Phvul.002G277600	3.26686	8.49852	7.64269	1.60777	8.90488	8.14091	11.6565	10.6895	1.59827	2.57614	9.04717
Phvul.002G144300	0	0	0	0	0.0962273	0	0	0	0	0	0
Phvul.002G067000	0.721071	0.479129	0	2.41928	0.181333	0.421798	0.540511	0.183242	0.273677	0.955398	0.424518
