gene_id	flower_buds_FPKM	young_pods_FPKM	young_trifoliates_FPKM	flowers_FPKM	stem_10_FPKM	nodules_FPKM	root_19_FPKM	stem_19_FPKM	green_mature_pods_FPKM	leaves_FPKM	root_10_FPKM
Phvul.006G032400	1.631E+00	2.246E+00	2.184E+00	9.752E-01	1.960E+00	1.482E+00	1.095E+00	2.129E+00	1.005E+00	1.161E+00	1.229E+00
Phvul.006G032500	2.508E-01	7.571E-01	1.206E+00	2.945E-01	6.014E-01	7.944E-01	1.018E+00	1.805E-01	7.473E-01	1.699E+00	3.797E-01
Phvul.006G032600	2.896E+00	2.131E+00	3.315E+00	1.573E+00	2.742E+00	2.638E+00	3.143E+00	2.463E+00	3.355E+00	3.968E+00	1.714E+00
Phvul.006G032700	1.597E+00	2.038E+00	5.571E+00	2.678E+00	3.602E+00	3.976E+00	3.088E+00	2.015E+00	4.392E+00	1.188E+01	2.271E+00
Phvul.006G032800	3.491E+00	4.128E+00	5.860E+00	1.208E+00	9.614E+00	2.829E+01	2.388E+01	1.082E+01	2.822E+00	5.800E+00	1.204E+01
Phvul.006G032900	5.475E+01	1.986E-01	1.292E-01	2.215E+00	6.296E-01	1.315E-01	3.735E-01	7.271E-01	0.000E+00	1.843E-01	1.557E+00
Phvul.006G033000	7.380E-01	1.659E+00	2.406E+00	7.156E-01	3.704E+00	2.951E+00	3.369E+00	1.746E+00	1.705E+00	2.082E+00	2.741E+00
Phvul.006G033100	1.979E+00	1.139E+00	1.185E+01	1.235E+00	1.444E+00	0.000E+00	0.000E+00	6.128E+00	0.000E+00	6.941E-01	0.000E+00
Phvul.006G033200	1.080E-01	0.000E+00	3.150E-01	2.355E-01	0.000E+00	1.013E-01	0.000E+00	0.000E+00	9.481E-02	1.277E+00	0.000E+00
Phvul.006G033300	8.578E-02	3.901E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	4.495E-02	4.555E-02	1.362E+00	0.000E+00
Phvul.006G033400	2.396E+01	1.149E+01	7.394E+00	1.512E+01	1.207E+01	1.229E+01	7.616E+00	9.662E+00	9.833E+00	1.099E+01	1.231E+01
Phvul.006G033500	4.882E+00	9.171E+00	1.028E+01	2.296E+01	1.012E+01	1.145E+01	1.831E+01	7.553E+00	1.992E+01	1.217E+01	1.855E+01
Phvul.006G033600	7.599E+00	1.339E+01	1.924E+01	6.158E+00	1.251E+01	8.220E+00	7.327E+00	1.419E+01	1.697E+01	2.386E+01	6.330E+00
Phvul.006G033700	5.970E-01	8.327E-01	1.121E+00	3.337E-01	7.997E-01	8.603E-01	1.300E+00	9.675E-01	1.926E-01	3.425E-01	1.332E+00
Phvul.006G033800	1.775E+01	0.000E+00	3.635E-02	2.377E+01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G033900	4.131E+01	2.301E+01	4.413E+02	7.022E+01	9.117E+01	2.732E-02	7.429E-02	1.489E+02	1.824E-02	2.610E+02	0.000E+00
Phvul.006G034000	8.908E+00	6.475E+00	1.312E+00	2.634E+00	3.228E+00	8.530E+00	1.279E+01	3.954E+00	1.435E+00	3.708E-01	4.681E+00
Phvul.006G034100	1.519E+01	9.492E+00	1.825E+01	1.565E+01	2.647E+01	1.140E+01	1.542E+01	1.719E+01	2.271E+01	2.606E+01	1.610E+01
Phvul.006G034200	6.412E+00	6.801E+00	5.531E+00	1.087E+01	5.499E+00	7.167E+00	7.748E+00	5.182E+00	8.199E+00	4.913E+00	9.319E+00
Phvul.006G034300	2.786E+00	3.747E+01	0.000E+00	9.577E+00	0.000E+00	0.000E+00	5.850E-02	0.000E+00	3.262E+01	0.000E+00	0.000E+00
Phvul.006G034400	2.010E+00	1.907E+01	0.000E+00	4.868E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	2.030E+01	0.000E+00	0.000E+00
Phvul.006G034500	5.291E+00	4.993E+00	7.514E+00	6.986E+00	3.883E+00	5.219E+00	5.304E+00	4.222E+00	5.735E+00	6.392E+00	4.630E+00
Phvul.006G034600	5.030E+01	3.928E+01	2.337E+01	2.795E+01	3.676E+01	2.247E+01	2.360E+01	3.363E+01	2.755E+01	3.248E+01	3.002E+01
Phvul.006G034700	3.259E+00	1.496E+00	7.114E-01	3.693E-01	1.973E+00	1.108E+00	2.884E+00	4.031E+00	3.673E-01	2.846E+00	5.001E+00
Phvul.006G034800	1.551E+01	1.328E+01	1.923E+01	1.261E+01	2.975E+01	1.636E+00	3.148E+00	1.546E+01	9.351E+00	6.587E+01	2.859E+00
Phvul.006G034900	7.485E-01	2.249E+00	2.099E+01	1.955E+00	2.256E+00	0.000E+00	0.000E+00	8.596E-01	6.011E+00	8.246E+01	0.000E+00
Phvul.006G035000	7.049E+00	5.933E+00	7.290E+00	7.991E+00	1.023E+01	1.351E+00	2.636E+00	5.690E+00	3.361E+00	2.365E+01	1.408E+00
Phvul.006G035100	1.190E+00	1.914E+00	2.744E+00	4.031E-01	2.237E+00	3.410E-01	7.953E-01	1.718E+00	1.158E+00	2.054E+00	9.743E-01
Phvul.006G035200	1.743E+01	1.791E+01	1.573E+01	1.743E+01	1.390E+01	1.501E+01	1.630E+01	1.468E+01	1.298E+01	1.898E+01	2.068E+01
Phvul.006G035300	1.873E+00	1.572E+00	1.375E+00	1.999E+00	2.431E+00	2.251E+00	1.624E+00	2.276E+00	1.857E+00	2.404E+00	1.530E+00
Phvul.006G035400	3.672E+00	4.474E+00	6.228E+00	3.140E+00	4.286E+00	4.123E+00	4.780E+00	4.318E+00	5.074E+00	5.086E+00	4.179E+00
Phvul.006G035500	3.566E+01	2.717E+01	1.923E+01	6.666E+01	2.703E+01	2.643E+01	3.117E+01	2.961E+01	5.804E+01	1.556E+01	3.515E+01
Phvul.006G035600	1.873E+00	1.826E+00	1.048E-01	1.599E+01	1.319E+00	3.245E-02	4.661E-02	3.068E+00	5.933E+00	6.852E-02	5.083E-02
Phvul.006G035700	9.625E-01	8.334E-01	8.147E-01	1.115E+00	1.000E+00	2.147E+00	3.571E+00	1.053E+00	2.563E+00	1.800E+00	2.836E+00
Phvul.006G035800	1.243E+00	9.752E-01	1.761E+00	1.852E+00	2.258E+00	2.764E+00	2.690E+00	1.470E+00	4.021E+00	5.645E+00	4.411E+00
Phvul.006G035900	1.173E+00	8.700E-01	1.011E+00	2.216E+00	4.693E-01	3.715E-01	3.356E-01	8.831E-01	1.206E+00	2.140E+00	2.672E-01
Phvul.006G036000	0.000E+00	4.250E-01	2.423E-01	2.743E-01	0.000E+00	1.041E+00	6.343E-01	5.823E-01	1.082E+00	0.000E+00	7.978E-01
Phvul.006G036100	2.622E+01	1.490E+01	1.759E+01	3.331E+01	1.593E+01	2.194E+01	2.042E+01	2.453E+01	2.326E+01	2.512E+01	2.297E+01
Phvul.006G036200	1.735E+01	1.497E+01	2.649E+01	6.791E+00	1.042E+01	6.018E+00	4.542E+00	7.795E+00	6.912E+00	4.244E+01	4.631E+00
Phvul.006G036300	7.426E-01	0.000E+00	0.000E+00	6.182E-01	0.000E+00	1.458E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G036400	9.940E-01	2.133E+00	1.899E+00	7.679E-01	1.003E+00	2.022E+00	1.324E+00	1.101E+00	1.196E+00	1.561E+00	1.148E+00
Phvul.006G036500	1.841E+00	5.924E-01	1.231E+00	1.050E+00	6.101E-01	1.181E+00	3.931E-01	4.713E-01	6.999E-01	1.585E+00	1.060E+00
Phvul.006G036600	0.000E+00	9.427E-02	3.181E-02	1.006E-01	4.387E-01	1.468E+01	2.747E+01	7.756E-02	0.000E+00	2.132E-01	2.359E+01
Phvul.006G036700	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G036800	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	7.629E-01	2.999E+00	2.499E-02	0.000E+00	0.000E+00	3.535E-01
Phvul.006G036900	0.000E+00	0.000E+00	0.000E+00	6.557E-02	0.000E+00	1.460E-01	2.439E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G037000	1.372E+01	4.456E+00	2.105E+01	1.705E+01	4.717E+00	5.093E-02	3.335E-01	1.368E+01	1.039E+00	1.195E+01	1.601E+00
Phvul.006G037100	3.401E-01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G037200	1.547E-01	6.923E-01	2.505E-02	1.396E-01	2.113E-01	1.901E-01	1.220E+00	3.177E+00	1.038E+01	0.000E+00	9.508E-02
Phvul.006G037300	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.084E+00
Phvul.006G037400	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G037500	1.239E+01	1.493E+01	1.007E+01	7.928E+00	1.333E+01	1.336E+01	1.244E+01	1.180E+01	1.386E+01	1.186E+01	1.227E+01
Phvul.006G037600	3.527E+01	2.831E+01	3.614E+01	2.218E+01	2.186E+01	2.297E+01	1.816E+01	2.317E+01	2.219E+01	5.610E+01	1.894E+01
Phvul.006G037700	1.117E+01	1.641E+01	6.235E+00	1.000E+01	1.002E+01	1.362E+01	1.313E+01	1.205E+01	1.891E+01	8.544E+00	1.216E+01
Phvul.006G037800	4.250E+01	2.247E+01	1.757E+01	3.388E+01	5.179E+01	6.004E+01	4.416E+01	4.086E+01	2.331E+01	1.927E+01	6.452E+01
Phvul.006G037900	6.950E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G038000	7.810E-02	3.250E-01	3.199E-01	7.642E-02	1.624E-01	3.051E-01	3.792E-01	2.454E-01	3.170E-01	6.594E-02	4.029E-01
Phvul.006G038100	2.005E-01	7.012E-01	8.498E-01	6.456E-02	5.936E-01	5.791E-01	3.666E-01	4.213E-01	6.844E-01	5.566E-02	6.379E-01
Phvul.006G038200	8.321E+00	8.135E+00	9.690E+00	6.170E+00	1.312E+01	7.549E+00	9.856E+00	1.578E+01	8.335E+00	1.127E+01	9.681E+00
Phvul.006G038300	4.645E+00	8.616E+00	6.480E+00	4.397E+00	4.584E+00	4.951E+00	5.721E+00	4.780E+00	6.050E+00	7.907E+00	3.701E+00
Phvul.006G038400	3.250E+00	1.159E+01	1.207E+00	6.059E+00	3.058E+00	1.584E+00	3.514E+00	4.274E+00	3.923E+00	2.991E+00	1.920E+00
Phvul.006G038500	2.229E+00	5.184E+00	6.408E+00	2.876E+00	4.434E+00	5.218E+00	6.096E+00	4.769E+00	6.775E+00	9.464E+00	5.026E+00
Phvul.006G038600	5.104E+01	8.482E+01	1.255E+02	6.451E+01	5.223E+01	4.138E+00	3.844E+00	4.323E+01	3.320E+01	2.806E+02	3.198E+00
Phvul.006G038700	2.187E-01	7.593E-02	2.075E-01	1.341E-01	9.754E-02	6.101E-02	6.182E-02	8.634E-02	2.941E-02	1.815E-01	1.377E-01
Phvul.006G038800	1.694E+00	5.681E+00	5.712E+00	1.121E+00	2.511E+00	1.004E+00	1.664E+00	2.888E+00	2.056E+00	1.212E+01	9.451E-01
Phvul.006G038900	1.494E+00	8.372E+00	7.081E+00	3.395E+00	1.040E+00	1.375E+00	3.533E+00	4.164E+00	4.335E+00	1.793E+01	0.000E+00
Phvul.006G039000	0.000E+00	0.000E+00	3.398E-02	0.000E+00	9.554E-02	0.000E+00	0.000E+00	0.000E+00	1.435E-02	0.000E+00	0.000E+00
Phvul.006G039100	6.162E+00	2.052E+01	9.258E+00	7.821E+00	1.373E+01	2.171E+01	1.778E+01	1.405E+01	3.156E+01	8.526E+00	1.766E+01
Phvul.006G039200	5.294E+00	9.647E+00	1.134E+01	3.706E+00	1.392E+01	7.578E+00	9.524E+00	1.576E+01	1.279E+01	1.038E+01	9.797E+00
Phvul.006G039300	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G039400	1.907E+00	4.239E+00	3.605E+00	2.119E+00	4.055E+00	5.944E+00	6.653E+00	4.449E+00	8.186E+00	1.641E+00	5.494E+00
Phvul.006G039500	2.439E+00	0.000E+00	0.000E+00	4.419E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G039600	0.000E+00	0.000E+00	0.000E+00	0.000E+00	3.595E-02	3.205E-02	0.000E+00	2.158E-02	0.000E+00	0.000E+00	0.000E+00
Phvul.006G039700	1.771E-01	1.672E-01	2.361E-01	6.735E-01	1.835E+00	1.628E-01	3.226E-01	1.466E-01	6.831E-01	8.463E-01	5.410E-01
Phvul.006G039800	6.132E+00	2.695E+01	1.076E-01	2.711E+01	8.202E+01	7.166E+02	5.531E+01	1.671E+02	7.586E+02	2.156E-01	6.000E+00
Phvul.006G039900	1.379E-01	1.749E-02	9.210E-02	7.091E-02	1.302E-01	2.568E-04	4.335E-02	3.706E-02	3.762E-02	2.470E-01	0.000E+00
Phvul.006G040000	4.332E-02	3.140E-01	1.318E+00	1.573E-01	2.260E+00	2.405E-01	7.747E-01	1.220E+00	0.000E+00	2.919E+00	1.375E+00
Phvul.006G040100	8.945E-02	3.048E-01	2.504E+00	0.000E+00	2.087E+00	3.292E-01	6.720E-01	1.516E+00	0.000E+00	2.607E+00	1.001E+00
Phvul.006G040200	2.156E-01	5.332E-01	2.557E-01	3.034E-01	9.476E-02	7.492E+00	1.210E+00	2.661E-01	2.802E+00	1.543E-01	2.971E-01
Phvul.006G040300	7.621E+00	7.637E+00	6.399E+00	8.526E+00	9.284E+00	4.976E+00	6.364E+00	1.068E+01	2.690E+01	8.539E+00	4.555E+00
Phvul.006G040400	2.498E+01	2.373E+01	1.280E+01	2.619E+01	2.963E+01	1.672E+01	2.219E+01	3.352E+01	7.757E+01	1.151E+01	1.282E+01
Phvul.006G040500	9.229E+00	8.817E+00	5.834E+00	5.374E+00	7.530E+00	6.847E+00	5.970E+00	7.768E+00	6.879E+00	7.315E+00	6.491E+00
Phvul.006G040600	1.247E+00	2.023E+00	1.699E+00	1.486E+00	1.289E+00	1.812E+00	1.592E+00	1.347E+00	8.547E-01	2.278E+00	2.705E+00
Phvul.006G040700	2.237E+01	1.164E+01	9.137E+00	2.776E+01	1.084E+01	1.177E+01	1.511E+01	1.628E+01	1.405E+01	1.063E+01	1.346E+01
Phvul.006G040800	2.407E+00	5.809E+00	9.905E+00	6.176E+01	3.556E-01	5.666E-02	0.000E+00	1.152E+00	9.385E+00	4.029E+00	1.245E-01
Phvul.006G040900	1.962E-01	2.054E-01	2.563E-02	2.168E+00	1.048E-01	1.393E-01	7.104E-01	2.280E-01	5.345E-02	2.060E-01	6.510E-01
Phvul.006G041000	8.168E-01	5.001E-01	4.855E-01	1.400E-01	7.039E-01	2.131E-01	7.567E-01	6.686E-01	1.876E-01	6.711E-01	1.132E+00
Phvul.006G041100	4.774E+00	6.463E+00	2.597E+00	2.953E+00	5.287E+00	6.767E+00	5.468E+00	7.975E+00	1.217E+01	2.166E+00	3.270E+00
Phvul.006G041200	0.000E+00	0.000E+00	1.575E-01	0.000E+00	1.259E-01	3.110E-02	1.541E-01	1.031E-01	0.000E+00	3.957E-01	2.055E-01
Phvul.006G041300	4.429E-02	1.992E-01	2.816E+00	2.197E-02	7.043E-01	3.146E-01	1.049E+00	1.015E+00	0.000E+00	1.706E+00	1.697E+00
Phvul.006G041400	2.441E-02	2.191E-02	1.680E-01	0.000E+00	2.109E-01	8.698E-03	2.626E-02	1.009E-01	0.000E+00	5.650E-01	0.000E+00
Phvul.006G041500	0.000E+00	0.000E+00	0.000E+00	0.000E+00	4.638E-01	6.892E-02	1.947E-01	8.629E-02	0.000E+00	3.065E-01	5.003E-01
Phvul.006G041600	6.729E-01	9.556E-01	2.114E+00	2.662E-01	2.803E+00	3.667E-01	1.479E+00	1.944E+00	6.154E-02	3.510E+00	1.745E+00
Phvul.006G041700	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G041800	0.000E+00	0.000E+00	0.000E+00	9.906E-02	0.000E+00	2.427E-01	1.129E-01	0.000E+00	0.000E+00	0.000E+00	1.244E-01
Phvul.006G041900	9.153E-02	7.250E-02	1.579E-01	0.000E+00	2.472E-01	0.000E+00	3.458E-02	1.631E-01	0.000E+00	1.061E-01	9.361E-02
Phvul.006G042000	1.723E-01	1.373E-02	3.746E-02	3.629E-01	7.081E-02	1.617E-02	2.292E-02	2.124E-02	0.000E+00	1.594E-01	7.377E-02
Phvul.006G042100	9.042E+00	6.583E+00	5.467E+00	5.183E+00	4.106E+00	8.669E+00	6.575E+00	6.830E+00	8.686E+00	4.597E+00	8.487E+00
Phvul.006G042200	1.016E+01	1.167E+01	1.282E+01	9.743E+00	8.741E+00	1.519E+01	1.367E+01	1.307E+01	1.210E+01	1.006E+01	1.182E+01
Phvul.006G042300	6.404E-01	5.786E-01	0.000E+00	1.439E-01	0.000E+00	6.888E-01	0.000E+00	4.023E-02	7.829E-02	0.000E+00	0.000E+00
Phvul.006G042400	6.658E+00	9.104E+00	1.083E+01	6.901E+00	7.289E+00	1.679E+01	1.231E+01	8.401E+00	1.161E+01	1.126E+01	1.298E+01
Phvul.006G042500	9.144E+00	8.173E+00	8.526E+00	6.571E+00	5.362E+00	6.910E+00	5.331E+00	8.291E+00	6.361E+00	5.695E+00	5.575E+00
Phvul.006G042600	1.451E+01	1.759E+01	1.828E+01	8.398E+00	1.529E+01	1.238E+01	1.039E+01	1.478E+01	2.274E+01	1.288E+01	1.159E+01
Phvul.006G042700	1.829E+00	3.024E+00	3.199E+00	1.204E+00	1.473E+00	3.059E+00	3.489E+00	1.490E+00	1.350E+00	1.564E+00	4.095E+00
Phvul.006G042800	2.101E+01	2.099E+01	2.361E+01	4.343E+01	2.409E+01	5.277E+00	4.961E+00	1.780E+01	2.373E+01	8.053E+01	7.328E+00
Phvul.006G042900	8.495E+00	1.467E+01	2.705E+01	4.002E+00	1.543E+01	9.926E+00	1.091E+01	1.946E+01	5.460E+00	1.755E+01	1.487E+01
Phvul.006G043000	1.767E+01	1.320E+01	7.274E+00	2.312E+01	5.755E+00	9.603E+00	1.028E+01	9.969E+00	1.529E+01	7.048E+00	7.389E+00
Phvul.006G043100	1.901E+00	5.002E-01	0.000E+00	1.906E+00	5.843E-01	1.721E+00	4.118E+00	1.025E+00	1.095E-01	0.000E+00	2.297E+00
Phvul.006G043200	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G043300	1.553E+00	2.719E+00	4.438E+00	1.064E+00	3.934E+00	4.516E+00	4.638E+00	2.067E+00	7.038E+00	3.878E+00	4.859E+00
Phvul.006G043400	1.460E+02	5.014E+01	3.144E+01	3.597E+01	2.097E+01	3.675E+01	2.255E+01	2.384E+01	2.258E+01	3.332E+01	2.539E+01
Phvul.006G043500	0.000E+00	1.124E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G043600	8.448E+00	1.395E-01	1.324E-01	4.880E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.258E-02
Phvul.006G043700	2.036E+01	1.882E+01	1.979E+01	2.208E+01	1.989E+01	4.426E+01	4.611E+01	2.650E+01	2.668E+01	1.935E+01	4.333E+01
Phvul.006G043800	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G043900	6.971E+01	1.750E+01	2.360E+00	8.128E+01	1.522E+01	2.261E+01	2.144E+01	1.716E+01	3.147E+01	5.690E+00	1.215E+01
Phvul.006G044000	9.469E+00	1.089E+01	6.769E+00	7.168E+00	9.002E+00	9.467E+00	8.217E+00	1.117E+01	8.370E+00	5.234E+00	8.282E+00
Phvul.006G044100	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.202E-01	0.000E+00	0.000E+00	0.000E+00	1.901E-01
Phvul.006G044200	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G044300	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G044400	1.132E+01	7.373E+00	6.264E+00	1.449E+01	5.417E+00	6.405E+00	6.261E+00	7.838E+00	6.572E+00	7.031E+00	6.389E+00
Phvul.006G044500	4.303E+00	4.477E+00	4.006E+00	2.792E+00	3.144E+00	7.425E+00	5.047E+00	4.324E+00	3.507E+00	5.922E+00	4.032E+00
Phvul.006G044600	4.923E+00	5.560E+00	7.856E+00	3.606E+00	8.151E+00	5.591E+00	5.638E+00	1.023E+01	3.384E+00	6.232E+00	6.876E+00
Phvul.006G044700	3.344E+01	2.591E+01	3.197E+01	4.649E+01	3.625E+01	5.783E+01	5.188E+01	5.997E+01	3.732E+01	1.284E+01	2.041E+01
Phvul.006G044800	6.093E+00	4.549E+00	1.966E+00	6.122E+00	4.490E+00	3.996E+00	4.425E+00	5.297E+00	9.083E+00	2.639E+00	3.841E+00
Phvul.006G044900	3.592E-01	2.428E-01	1.137E+00	4.314E-01	1.087E+00	1.403E+00	1.524E+00	4.379E-01	1.642E+00	5.035E-01	1.468E+00
Phvul.006G045000	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G045100	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	3.456E-01	9.394E-01	0.000E+00	3.993E-01
Phvul.006G045200	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G045300	4.707E-02	0.000E+00	0.000E+00	2.727E-01	0.000E+00	0.000E+00	0.000E+00	2.720E-02	0.000E+00	0.000E+00	0.000E+00
Phvul.006G045400	0.000E+00	0.000E+00	1.335E-01	1.970E-02	7.374E-02	1.554E-02	2.388E-02	2.243E-02	0.000E+00	3.083E-01	2.845E-02
Phvul.006G045500	1.639E+01	1.189E+01	1.777E+01	2.671E+02	1.177E+02	1.206E+01	2.939E+01	4.081E+01	6.681E+01	0.000E+00	7.067E+01
Phvul.006G045600	5.438E+00	9.606E+00	1.268E+01	4.127E+00	1.099E+01	1.101E+01	1.417E+01	1.060E+01	1.549E+01	1.234E+01	1.065E+01
Phvul.006G045700	1.484E+00	1.426E+00	1.404E+00	5.789E-01	1.200E+00	1.267E+00	9.376E-01	1.153E+00	7.692E-01	1.634E+00	1.012E+00
Phvul.006G045800	9.681E+00	2.112E+00	4.751E+00	2.819E+01	5.175E+00	7.355E-02	0.000E+00	4.359E+00	6.292E+00	1.034E+01	7.740E-02
Phvul.006G045900	4.038E+00	2.804E+00	2.585E+00	4.046E+00	3.750E+00	2.992E+00	2.193E+00	3.412E+00	2.630E+00	5.822E+00	2.533E+00
Phvul.006G046000	9.774E+00	5.389E+00	9.631E-02	7.054E+01	1.315E-01	5.770E-02	1.155E-01	2.289E-01	1.940E+00	1.443E+00	2.209E-01
Phvul.006G046100	1.516E+01	8.140E+00	6.342E+00	1.423E+01	6.284E+00	8.969E+00	7.096E+00	7.867E+00	5.316E+00	6.317E+00	7.756E+00
Phvul.006G046200	3.914E+00	3.427E+00	4.337E+00	2.575E+00	4.049E+00	2.228E+00	4.097E+00	3.428E+00	7.188E+00	5.130E+00	4.286E+00
Phvul.006G046300	6.906E+02	2.586E+02	1.708E+02	6.701E+01	6.282E+02	3.737E-02	3.301E-01	3.742E+02	1.184E+00	5.315E+02	3.099E-01
Phvul.006G046400	8.035E+00	1.177E+01	7.457E+00	8.031E+00	8.121E+00	1.280E+01	7.169E+00	7.103E+00	1.334E+01	9.816E+00	8.160E+00
Phvul.006G046500	1.317E+00	1.259E+00	2.240E+00	1.010E+00	1.525E+00	1.329E+00	1.340E+00	1.415E+00	2.153E+00	1.964E+00	1.560E+00
Phvul.006G046600	1.108E+00	1.472E-01	1.966E-01	1.539E-01	0.000E+00	1.189E-01	0.000E+00	1.577E-01	0.000E+00	5.276E-01	1.804E-01
Phvul.006G046700	1.176E+02	9.435E+01	8.081E+01	1.119E+02	1.555E+02	5.505E+01	6.457E+01	1.333E+02	7.906E+01	1.112E+02	8.762E+01
Phvul.006G046800	3.472E+00	3.771E+00	1.041E+01	1.037E+01	2.283E+00	1.060E+00	1.286E+00	4.846E+00	1.377E+00	5.906E+00	1.850E+00
Phvul.006G046900	2.036E+01	1.753E+01	1.395E+01	1.952E+01	1.710E+01	2.368E+01	1.901E+01	1.508E+01	2.226E+01	1.913E+01	1.822E+01
Phvul.006G047000	1.300E+00	4.826E+00	5.090E+00	1.437E+00	2.962E+00	2.724E+00	1.927E+00	1.720E+00	6.804E+00	2.867E+00	1.740E+00
Phvul.006G047100	1.836E+01	1.246E+01	3.007E+01	1.673E+01	1.369E+01	1.051E+01	7.431E+00	1.610E+01	1.077E+01	1.021E+02	8.369E+00
Phvul.006G047200	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.627E+00	0.000E+00	0.000E+00	0.000E+00	7.340E+00
Phvul.006G047300	7.805E-02	3.741E-02	5.220E-02	2.262E-01	3.211E-01	1.985E+00	4.206E+00	1.908E-01	0.000E+00	4.198E-01	5.600E+00
Phvul.006G047400	9.378E+00	2.563E+01	2.838E+01	5.804E+00	4.939E+01	2.207E+01	9.315E+00	4.408E+01	7.145E+00	9.508E+01	8.737E+00
Phvul.006G047500	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
Phvul.006G047600	1.367E+02	1.118E+02	6.106E+01	1.500E+02	8.720E+01	9.118E+01	8.319E+01	1.156E+02	8.267E+01	5.548E+01	7.174E+01
Phvul.006G047700	0.000E+00	3.203E-01	2.631E-01	1.206E-01	3.343E-01	6.648E-01	5.139E-01	3.036E-01	5.158E-01	4.143E-01	4.406E-01
Phvul.006G047800	2.544E+01	2.507E+01	2.452E+01	3.803E+01	3.741E+01	1.095E+01	1.338E+01	3.209E+01	2.462E+01	2.411E+01	1.435E+01
Phvul.006G047900	1.077E+01	1.278E+01	1.092E+01	1.434E+01	1.252E+01	1.272E+01	1.469E+01	1.411E+01	1.792E+01	1.127E+01	1.802E+01
Phvul.006G048000	2.763E+01	3.346E+01	2.481E+01	1.879E+02	2.456E+02	3.330E+01	5.239E+01	2.264E+02	2.431E+02	4.195E+01	5.211E+01
Phvul.006G048100	6.512E+00	2.904E+00	2.375E+00	1.826E+01	1.087E+01	1.791E+00	2.914E+00	9.884E+00	1.117E+01	5.619E+00	4.131E+00
Phvul.006G048200	1.868E+01	6.456E+00	4.951E+00	1.057E+01	7.985E+00	7.550E+00	3.889E+00	7.148E+00	5.562E+00	5.232E+00	6.517E+00
